"treatment","temp","folder","counts_file","experiment","sampling","who_counted","strain","growth","growth1","growth2","first","last","recoveryTemp","recoveryTime"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",10,6,4,9,19,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",6,4,2,2,8,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",13,7,6,12,25,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",10,5,5,10,20,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",11,6,5,12,23,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",10,5,5,8,18,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",10,5,5,5,15,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",5,3,2,8,13,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,7,7,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",4,3,1,7,11,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",4,3,1,5,9,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",8,4,4,11,19,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",12,6,6,11,23,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",10,5,5,10,20,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",11,6,5,6,17,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",7,6,1,9,16,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",9,5,4,2,11,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",2,1,1,4,6,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,3,3,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,2,2,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",2,2,0,1,3,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",7,4,3,4,11,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",7,4,3,3,10,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",2,2,0,6,8,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",1,1,0,8,9,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",6,4,2,5,11,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",7,4,3,7,14,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",5,2,3,5,10,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",12,7,5,6,18,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",11,5,6,4,15,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",3,2,1,6,9,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",1,1,0,4,5,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,4,4,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",3,3,0,7,10,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",6,4,2,2,8,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",5,3,2,5,10,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",5,2,3,4,9,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",5,4,1,7,12,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",1,1,0,5,6,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",3,3,0,7,10,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",7,4,3,5,12,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",8,5,3,3,11,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",1,1,0,4,5,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",4,4,0,3,7,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",5,4,1,3,8,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",3,2,1,5,8,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",3,2,1,6,9,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,3,3,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",6,4,2,5,11,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",2,1,1,8,10,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,2,2,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",1,1,0,4,5,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",5,2,3,4,9,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",7,4,3,6,13,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",6,4,2,7,13,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,7,7,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",1,1,0,5,6,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",2,2,0,5,7,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",6,3,3,7,13,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",2,2,0,6,8,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",1,1,0,5,6,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,2,2,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",1,1,0,4,5,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",4,3,1,7,11,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",6,4,2,5,11,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",10,5,5,10,20,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",8,5,3,4,12,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",8,5,3,9,17,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",6,4,2,3,9,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,2,2,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",2,2,0,3,5,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,3,3,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,5,5,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",13,7,6,9,22,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",1,0,1,3,4,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",12,7,5,10,22,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",10,7,3,13,23,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,6,6,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,3,3,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",3,2,1,7,10,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",1,1,0,5,6,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",9,5,4,9,18,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",11,6,5,12,23,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",2,2,0,8,10,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",9,6,3,11,20,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",6,4,2,5,11,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",1,1,0,10,11,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",9,6,3,8,17,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",8,6,2,11,19,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",1,0,1,4,5,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,2,2,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",13,7,6,13,26,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,2,2,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,1,1,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",13,7,6,8,21,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",7,4,3,2,9,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",11,6,5,12,23,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",3,2,1,4,7,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,2,2,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",0,0,0,2,2,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",6,3,3,3,9,"30C recovery","6 hr recovery"
"D","37C","2015-03-16_1523_recovery_for_age","~/git/budscar_counts/exp031615_colin2.csv","exp031615","for_age","CM","1523",8,5,3,9,17,"30C recovery","6 hr recovery"
